Assigned_Agent,Lead_ID_Fixed,Client_Name_Fixed,Company_Segment,City_Final,Status_Clean,Lead_Date_Final,Lead_Month_No,Lead_Month,Lead_Year,Lead_Quarter,Lead_Weekday_No,Lead_Weekday,Response_Time_Hours,Target_Sales,Interaction_Count_Final,Sales_Tier,Is_Converted,Is_Engaged,Stage_Order,Response_Speed_Cat,Response_Bucket_6H,Engagement_Level
Agent_B,CL-0625,Client_625,A Major Telecommunications Provider,Shah Alam,QUALIFIED,3/1/2024,3,March,2024,Q1,5,Friday,12.3,4402.3,3,High,0,1,3,Moderate,12,Medium
Agent_D,CL-1777,Client_1777,A Regional Financial Institution,Putrajaya,LOST,7/12/2023,7,July,2023,Q3,3,Wednesday,26.4,4160.45,32,High,0,0,5,Delayed,24,High
Agent_C,CL-2931,Client_2931,A Major Telecommunications Provider,Alor Setar,NEW,7/15/2024,7,July,2024,Q3,1,Monday,63.6,4724.69,24,High,0,0,1,Delayed,60,High
Agent_D,CL-2730,Client_2730,A Major Telecommunications Provider,Penang,CONTACTED,9/28/2023,9,September,2023,Q3,4,Thursday,10.9,1972.9,29,Low,0,1,2,Moderate,6,High
Agent_D,CL-1131,Client_1131,A Government Service Provider,Alor Setar,CONVERTED,8/28/2024,8,August,2024,Q3,3,Wednesday,52.8,1042.92,28,Low,1,1,4,Delayed,48,High
Agent_A,CL-1042,Client_1042,A Leading Utility Company,Kuala Lumpur,CONTACTED,12/18/2023,12,December,2023,Q4,1,Monday,43.4,2543.51,48,Medium,0,1,2,Delayed,42,High
Agent_B,CL-2469,Client_2469,A Leading Utility Company,Kuching,CONTACTED,5/9/2023,5,May,2023,Q2,2,Tuesday,71.8,2142.57,2,Medium,0,1,2,Delayed,66,Low
Agent_C,CL-2936,Client_2936,A Government Service Provider,Seremban,QUALIFIED,1/22/2024,1,January,2024,Q1,1,Monday,66.1,3351.93,42,Medium,0,1,3,Delayed,66,High
Agent_A,CL-1041,Client_1041,A Leading Utility Company,Kuching,CONVERTED,11/18/2023,11,November,2023,Q4,6,Saturday,21.9,1071.05,41,Low,1,1,4,Moderate,18,High
Agent_A,CL-2759,Client_2759,A Government Service Provider,CyberJaya,LOST,11/4/2023,11,November,2023,Q4,6,Saturday,45.8,4536.02,12,High,0,0,5,Delayed,42,High
Agent_D,CL-1201,Client_1201,A Regional Financial Institution,Malaka,NEW,10/29/2024,10,October,2024,Q4,2,Tuesday,61,2230.95,28,Medium,0,0,1,Delayed,60,High
Agent_B,CL-1674,Client_1674,A Government Service Provider,CyberJaya,CONVERTED,1/6/2024,1,January,2024,Q1,6,Saturday,9.6,2310.21,19,Medium,1,1,4,Moderate,6,High
Agent_A,CL-0848,Client_848,A Leading Utility Company,Ipoh,CONTACTED,7/25/2024,7,July,2024,Q3,4,Thursday,63,2656.64,1,Medium,0,1,2,Delayed,60,Low
Agent_C,CL-1714,Client_1714,A Leading Utility Company,Johor Bahru,CONVERTED,2/5/2024,2,February,2024,Q1,1,Monday,40.8,3392.51,22,Medium,1,1,4,Delayed,36,High
Agent_B,CL-1496,Client_1496,A Major Telecommunications Provider,Johor Bahru,QUALIFIED,9/21/2024,9,September,2024,Q3,6,Saturday,45.9,2657.94,19,Medium,0,1,3,Delayed,42,High
Agent_B,CL-2890,Client_2890,A Major Telecommunications Provider,Kota Kinabalu,CONTACTED,12/30/2024,12,December,2024,Q4,1,Monday,63,1716.73,2,Low,0,1,2,Delayed,60,Low
Agent_D,CL-1656,Client_1656,A Leading Utility Company,Petaling Jaya,CONTACTED,6/26/2024,6,June,2024,Q2,3,Wednesday,42.4,2530.41,47,Medium,0,1,2,Delayed,42,High
Agent_D,CL-2758,Client_2758,A Government Service Provider,Shah Alam,QUALIFIED,12/26/2023,12,December,2023,Q4,2,Tuesday,51,2471.22,21,Medium,0,1,3,Delayed,48,High
Agent_A,CL-2615,Client_2615,A Private Manufacturing Enterprise,Malaka,NEW,11/10/2024,11,November,2024,Q4,7,Sunday,34.6,2757.36,2,Medium,0,0,1,Delayed,30,Low
Agent_D,CL-2742,Client_2742,A Leading Utility Company,Petaling Jaya,QUALIFIED,11/19/2024,11,November,2024,Q4,2,Tuesday,21.6,2598.86,33,Medium,0,1,3,Moderate,18,High
Agent_B,CL-2873,Client_2873,A Leading Utility Company,Subang Jaya,CONVERTED,4/9/2023,4,April,2023,Q2,7,Sunday,19.2,2014.86,12,Medium,1,1,4,Moderate,18,High
Agent_D,CL-1088,Client_1088,A Major Telecommunications Provider,Penang,QUALIFIED,8/15/2024,8,August,2024,Q3,4,Thursday,18.4,3946.88,20,High,0,1,3,Moderate,18,High
Agent_A,CL-2580,Client_2580,A Private Manufacturing Enterprise,Penang,NEW,4/5/2024,4,April,2024,Q2,5,Friday,59,3838.36,22,Medium,0,0,1,Delayed,54,High
Agent_D,CL-1520,Client_1520,A Leading Utility Company,Subang Jaya,LOST,7/20/2023,7,July,2023,Q3,4,Thursday,3.9,1608.21,11,Low,0,0,5,Fast,0,High
Agent_D,CL-1389,Client_1389,A Leading Utility Company,Kota Kinabalu,LOST,2/9/2023,2,February,2023,Q1,4,Thursday,17.2,4464.95,5,High,0,0,5,Moderate,12,Medium
Agent_C,CL-2908,Client_2908,A Government Service Provider,Shah Alam,LOST,8/5/2024,8,August,2024,Q3,1,Monday,51.2,4426.08,15,High,0,0,5,Delayed,48,High
Agent_D,CL-2944,Client_2944,A Private Manufacturing Enterprise,Subang Jaya,LOST,5/10/2024,5,May,2024,Q2,5,Friday,36,4528.84,N/A,High,0,0,5,Delayed,36,High
Agent_A,CL-1010,Client_1010,A Regional Financial Institution,Kota Kinabalu,QUALIFIED,3/14/2023,3,March,2023,Q1,2,Tuesday,18.9,1448.67,49,Low,0,1,3,Moderate,18,High
Agent_D,CL-2811,Client_2811,A Major Telecommunications Provider,Kuala Lumpur,NEW,12/30/2023,12,December,2023,Q4,6,Saturday,55.2,3468.83,23,Medium,0,0,1,Delayed,54,High
Agent_D,CL-2490,Client_2490,A Leading Utility Company,Kuching,NEW,2/24/2023,2,February,2023,Q1,5,Friday,69.1,3479.2,42,Medium,0,0,1,Delayed,66,High
Agent_C,CL-0866,Client_866,A Government Service Provider,Johor Bahru,NEW,1/2/2024,1,January,2024,Q1,2,Tuesday,64.8,4128.36,45,High,0,0,1,Delayed,60,High
Agent_C,CL-0957,Client_957,A Major Telecommunications Provider,Seremban,QUALIFIED,7/23/2023,7,July,2023,Q3,7,Sunday,7,1556.75,12,Low,0,1,3,Moderate,6,High
Agent_B,CL-2006,Client_2006,A Major Telecommunications Provider,CyberJaya,NEW,7/7/2024,7,July,2024,Q3,7,Sunday,22,1523.76,37,Low,0,0,1,Moderate,18,High
Agent_B,CL-1574,Client_1574,A Private Manufacturing Enterprise,CyberJaya,CONVERTED,3/20/2023,3,March,2023,Q1,1,Monday,67.5,1363.35,N/A,Low,1,1,4,Delayed,66,High
Agent_B,CL-0401,Client_401,A Leading Utility Company,Alor Setar,CONTACTED,5/31/2024,5,May,2024,Q2,5,Friday,66,1488.6,22,Low,0,1,2,Delayed,66,High
Agent_D,CL-0067,Client_067,A Government Service Provider,Klang,QUALIFIED,8/12/2024,8,August,2024,Q3,1,Monday,32.5,2263.43,15,Medium,0,1,3,Delayed,30,High
Agent_C,CL-0910,Client_910,A Leading Utility Company,Subang Jaya,NEW,4/29/2023,4,April,2023,Q2,6,Saturday,69.6,4710.31,20,High,0,0,1,Delayed,66,High
Agent_C,CL-2554,Client_2554,A Private Manufacturing Enterprise,Alor Setar,CONTACTED,2/17/2024,2,February,2024,Q1,6,Saturday,40,4179.85,24,High,0,1,2,Delayed,36,High
Agent_B,CL-1738,Client_1738,A Leading Utility Company,Klang,CONTACTED,12/25/2023,12,December,2023,Q4,1,Monday,53.9,3169.36,18,Medium,0,1,2,Delayed,48,High
Agent_D,CL-1857,Client_1857,A Leading Utility Company,Johor Bahru,LOST,1/14/2024,1,January,2024,Q1,7,Sunday,42.6,2780.7,22,Medium,0,0,5,Delayed,42,High
Agent_A,CL-1323,Client_1323,A Major Telecommunications Provider,Klang,QUALIFIED,7/16/2024,7,July,2024,Q3,2,Tuesday,62.4,1331.97,24,Low,0,1,3,Delayed,60,High
Agent_D,CL-2241,Client_2241,A Private Manufacturing Enterprise,Klang,NEW,4/7/2023,4,April,2023,Q2,5,Friday,8.9,4532.25,42,High,0,0,1,Moderate,6,High
Agent_C,CL-2529,Client_2529,A Regional Financial Institution,CyberJaya,NEW,10/24/2023,10,October,2023,Q4,2,Tuesday,33,4928.43,9,High,0,0,1,Delayed,30,High
Agent_D,CL-0213,Client_213,A Leading Utility Company,Johor Bahru,QUALIFIED,6/6/2023,6,June,2023,Q2,2,Tuesday,27,4683.99,31,High,0,1,3,Delayed,24,High
Agent_C,CL-1449,Client_1449,A Leading Utility Company,Kota Kinabalu,NEW,10/11/2024,10,October,2024,Q4,5,Friday,35,3146,27,Medium,0,0,1,Delayed,30,High
Agent_D,CL-1271,Client_1271,A Regional Financial Institution,Ipoh,CONTACTED,1/15/2023,1,January,2023,Q1,7,Sunday,15.3,4787.21,50,High,0,1,2,Moderate,12,High
Agent_A,CL-0744,Client_744,A Regional Financial Institution,Shah Alam,CONTACTED,2/26/2023,2,February,2023,Q1,7,Sunday,27.8,3918.72,16,Medium,0,1,2,Delayed,24,High
Agent_D,CL-0547,Client_547,A Major Telecommunications Provider,Alor Setar,NEW,7/5/2023,7,July,2023,Q3,3,Wednesday,45.8,3461.42,25,Medium,0,0,1,Delayed,42,High
Agent_C,CL-0325,Client_325,A Government Service Provider,Seremban,CONTACTED,8/13/2023,8,August,2023,Q3,7,Sunday,71.4,4689.2,38,High,0,1,2,Delayed,66,High
Agent_C,CL-0899,Client_899,A Government Service Provider,Ipoh,CONTACTED,12/12/2023,12,December,2023,Q4,2,Tuesday,64.1,2793.1,24,Medium,0,1,2,Delayed,60,High
Agent_C,CL-1159,Client_1159,A Major Telecommunications Provider,Penang,NEW,7/19/2024,7,July,2024,Q3,5,Friday,69.6,1203.22,13,Low,0,0,1,Delayed,66,High
Agent_D,CL-2216,Client_2216,A Leading Utility Company,Subang Jaya,CONTACTED,7/30/2024,7,July,2024,Q3,2,Tuesday,26.4,2100.53,41,Medium,0,1,2,Delayed,24,High
Agent_B,CL-1821,Client_1821,A Leading Utility Company,Alor Setar,CONVERTED,8/31/2024,8,August,2024,Q3,6,Saturday,38.4,1841.07,4,Low,1,1,4,Delayed,36,Medium
Agent_B,CL-1636,Client_1636,A Leading Utility Company,Seremban,QUALIFIED,8/13/2024,8,August,2024,Q3,2,Tuesday,51,1488.6,27,Low,0,1,3,Delayed,48,High
Agent_C,CL-0663,Client_663,A Leading Utility Company,Kuala Lumpur,CONTACTED,12/20/2023,12,December,2023,Q4,3,Wednesday,63,4079.79,29,High,0,1,2,Delayed,60,High
Agent_B,CL-0118,Client_118,A Major Telecommunications Provider,Ipoh,CONVERTED,3/30/2024,3,March,2024,Q1,6,Saturday,44,3469.11,40,Medium,1,1,4,Delayed,42,High
Agent_A,CL-0252,Client_252,A Major Telecommunications Provider,Johor Bahru,CONTACTED,6/21/2023,6,June,2023,Q2,3,Wednesday,35.1,3574.33,16,Medium,0,1,2,Delayed,30,High
Agent_A,CL-1382,Client_1382,A Major Telecommunications Provider,CyberJaya,CONTACTED,10/19/2023,10,October,2023,Q4,4,Thursday,19.2,4355.82,13,High,0,1,2,Moderate,18,High
Agent_B,CL-1944,Client_1944,A Government Service Provider,Alor Setar,NEW,10/5/2023,10,October,2023,Q4,4,Thursday,26.4,4347.94,1,High,0,0,1,Delayed,24,Low
Agent_B,CL-2512,Client_2512,A Private Manufacturing Enterprise,Ipoh,QUALIFIED,1/31/2024,1,January,2024,Q1,3,Wednesday,9.9,1251.85,26,Low,0,1,3,Moderate,6,High
Agent_D,CL-1967,Client_1967,A Government Service Provider,Petaling Jaya,LOST,5/26/2023,5,May,2023,Q2,5,Friday,1.7,1930.91,19,Low,0,0,5,Fast,0,High
Agent_A,CL-1868,Client_1868,A Major Telecommunications Provider,Penang,CONTACTED,5/14/2024,5,May,2024,Q2,2,Tuesday,56.6,2261.27,42,Medium,0,1,2,Delayed,54,High
Agent_B,CL-2143,Client_2143,A Government Service Provider,Penang,QUALIFIED,7/7/2024,7,July,2024,Q3,7,Sunday,36.9,1717.97,32,Low,0,1,3,Delayed,36,High
Agent_B,CL-2014,Client_2014,A Major Telecommunications Provider,Petaling Jaya,LOST,3/22/2023,3,March,2023,Q1,3,Wednesday,42.1,4761.24,11,High,0,0,5,Delayed,42,High
Agent_B,CL-1560,Client_1560,A Major Telecommunications Provider,Petaling Jaya,CONTACTED,11/2/2024,11,November,2024,Q4,6,Saturday,14.2,4891.27,9,High,0,1,2,Moderate,12,High
Agent_B,CL-1876,Client_1876,A Major Telecommunications Provider,Ipoh,LOST,4/3/2023,4,April,2023,Q2,1,Monday,28.8,1450.09,50,Low,0,0,5,Delayed,24,High
Agent_D,CL-2995,Client_2995,A Leading Utility Company,Subang Jaya,CONVERTED,9/2/2023,9,September,2023,Q3,6,Saturday,47.4,1158.12,36,Low,1,1,4,Delayed,42,High
Agent_A,CL-0093,Client_093,A Major Telecommunications Provider,Ipoh,NEW,6/22/2024,6,June,2024,Q2,6,Saturday,29,3439.94,5,Medium,0,0,1,Delayed,24,Medium
Agent_D,CL-2569,Client_2569,A Major Telecommunications Provider,Klang,CONVERTED,9/8/2023,9,September,2023,Q3,5,Friday,11.7,2464.13,50,Medium,1,1,4,Moderate,6,High
Agent_C,CL-0808,Client_808,A Major Telecommunications Provider,CyberJaya,CONVERTED,2/28/2024,2,February,2024,Q1,3,Wednesday,6,4510.17,35,High,1,1,4,Fast,6,High
Agent_A,CL-1197,Client_1197,A Major Telecommunications Provider,Klang,LOST,10/8/2023,10,October,2023,Q4,7,Sunday,11,3602.69,1,Medium,0,0,5,Moderate,6,Low
Agent_B,CL-0075,Client_075,A Government Service Provider,Alor Setar,CONTACTED,11/1/2023,11,November,2023,Q4,3,Wednesday,4,4868.2,49,High,0,1,2,Fast,0,High
Agent_A,CL-2682,Client_2682,A Private Manufacturing Enterprise,Penang,CONVERTED,4/20/2024,4,April,2024,Q2,6,Saturday,48.6,4133.65,49,High,1,1,4,Delayed,48,High
Agent_C,CL-0926,Client_926,A Government Service Provider,Malaka,CONVERTED,8/21/2024,8,August,2024,Q3,3,Wednesday,69.5,3685.63,39,Medium,1,1,4,Delayed,66,High
Agent_A,CL-0793,Client_793,A Government Service Provider,Kuala Lumpur,CONVERTED,12/10/2023,12,December,2023,Q4,7,Sunday,2,4842.88,46,High,1,1,4,Fast,0,High
Agent_C,CL-2163,Client_2163,A Major Telecommunications Provider,Seremban,LOST,11/3/2024,11,November,2024,Q4,7,Sunday,18,3971.3,1,High,0,0,5,Moderate,18,Low
Agent_D,CL-1365,Client_1365,A Private Manufacturing Enterprise,Subang Jaya,LOST,1/19/2024,1,January,2024,Q1,5,Friday,46,3666.69,14,Medium,0,0,5,Delayed,42,High
Agent_D,CL-0285,Client_285,A Major Telecommunications Provider,Subang Jaya,CONVERTED,2/8/2024,2,February,2024,Q1,4,Thursday,55,4578.28,30,High,1,1,4,Delayed,54,High
Agent_B,CL-2463,Client_2463,A Regional Financial Institution,Putrajaya,QUALIFIED,3/12/2023,3,March,2023,Q1,7,Sunday,38.4,2324.1,25,Medium,0,1,3,Delayed,36,High
Agent_C,CL-2881,Client_2881,A Regional Financial Institution,Putrajaya,LOST,8/8/2024,8,August,2024,Q3,4,Thursday,51.5,4350.19,24,High,0,0,5,Delayed,48,High
Agent_A,CL-1256,Client_1256,A Leading Utility Company,CyberJaya,NEW,3/4/2024,3,March,2024,Q1,1,Monday,44.7,1342.92,33,Low,0,0,1,Delayed,42,High
Agent_C,CL-2192,Client_2192,A Leading Utility Company,Kota Kinabalu,NEW,7/20/2023,7,July,2023,Q3,4,Thursday,13.8,4684.51,26,High,0,0,1,Moderate,12,High
Agent_D,CL-0782,Client_782,A Private Manufacturing Enterprise,Kota Kinabalu,CONTACTED,8/18/2024,8,August,2024,Q3,7,Sunday,48,4008.53,9,High,0,1,2,Delayed,48,High
Agent_D,CL-2521,Client_2521,A Private Manufacturing Enterprise,Penang,NEW,5/20/2024,5,May,2024,Q2,1,Monday,65.5,3136.72,1,Medium,0,0,1,Delayed,60,Low
Agent_B,CL-1355,Client_1355,A Leading Utility Company,Kota Kinabalu,CONTACTED,12/19/2024,12,December,2024,Q4,4,Thursday,60.3,1732.59,32,Low,0,1,2,Delayed,60,High
Agent_C,CL-2337,Client_2337,A Private Manufacturing Enterprise,Seremban,NEW,4/26/2024,4,April,2024,Q2,5,Friday,39,1537.82,43,Low,0,0,1,Delayed,36,High
Agent_B,CL-2785,Client_2785,A Regional Financial Institution,Kuching,QUALIFIED,2/22/2023,2,February,2023,Q1,3,Wednesday,18,3466.91,41,Medium,0,1,3,Moderate,18,High
Agent_A,CL-0986,Client_986,A Government Service Provider,Kota Kinabalu,NEW,2/14/2023,2,February,2023,Q1,2,Tuesday,24.4,4057.87,10,High,0,0,1,Delayed,24,High
Agent_C,CL-1855,Client_1855,A Regional Financial Institution,Penang,CONTACTED,9/5/2024,9,September,2024,Q3,4,Thursday,55.2,1345.24,13,Low,0,1,2,Delayed,54,High
Agent_B,CL-0702,Client_702,A Major Telecommunications Provider,CyberJaya,CONTACTED,11/12/2023,11,November,2023,Q4,7,Sunday,48.2,1445.78,24,Low,0,1,2,Delayed,48,High
Agent_D,CL-2406,Client_2406,A Major Telecommunications Provider,Subang Jaya,NEW,11/8/2024,11,November,2024,Q4,5,Friday,55.9,4592.47,9,High,0,0,1,Delayed,54,High
Agent_C,CL-1169,Client_1169,A Regional Financial Institution,CyberJaya,CONTACTED,4/29/2023,4,April,2023,Q2,6,Saturday,47.7,3579.44,46,Medium,0,1,2,Delayed,42,High
Agent_A,CL-1235,Client_1235,A Private Manufacturing Enterprise,Seremban,CONVERTED,9/1/2024,9,September,2024,Q3,7,Sunday,38.5,2083.8,6,Medium,1,1,4,Delayed,36,High
Agent_A,CL-1575,Client_1575,A Government Service Provider,Klang,CONVERTED,3/7/2023,3,March,2023,Q1,2,Tuesday,9.6,1998.98,8,Medium,1,1,4,Moderate,6,High
Agent_C,CL-1288,Client_1288,A Leading Utility Company,Shah Alam,CONTACTED,1/18/2024,1,January,2024,Q1,4,Thursday,28.8,2590.01,13,Medium,0,1,2,Delayed,24,High
Agent_A,CL-2768,Client_2768,A Government Service Provider,Kota Kinabalu,QUALIFIED,7/26/2024,7,July,2024,Q3,5,Friday,60.8,2684.71,28,Medium,0,1,3,Delayed,60,High
Agent_D,CL-0639,Client_639,A Leading Utility Company,Seremban,CONTACTED,9/11/2023,9,September,2023,Q3,1,Monday,64.8,1076.83,37,Low,0,1,2,Delayed,60,High
Agent_C,CL-0038,Client_038,A Regional Financial Institution,Seremban,NEW,4/26/2024,4,April,2024,Q2,5,Friday,25.5,2226.65,43,Medium,0,0,1,Delayed,24,High
Agent_C,CL-2837,Client_2837,A Leading Utility Company,Kuala Lumpur,QUALIFIED,4/11/2023,4,April,2023,Q2,2,Tuesday,66.4,1089.48,18,Low,0,1,3,Delayed,66,High
Agent_D,CL-1442,Client_1442,A Leading Utility Company,Petaling Jaya,QUALIFIED,10/19/2023,10,October,2023,Q4,4,Thursday,68.9,4877.17,11,High,0,1,3,Delayed,66,High
Agent_B,CL-2574,Client_2574,A Regional Financial Institution,Johor Bahru,CONVERTED,1/1/2023,1,January,2023,Q1,7,Sunday,52.5,4415.24,15,High,1,1,4,Delayed,48,High
Agent_B,CL-1691,Client_1691,A Regional Financial Institution,Penang,QUALIFIED,11/11/2023,11,November,2023,Q4,6,Saturday,69.6,4973.67,10,High,0,1,3,Delayed,66,High
Agent_B,CL-0593,Client_593,A Leading Utility Company,Seremban,CONTACTED,4/21/2024,4,April,2024,Q2,7,Sunday,6.8,3050.68,43,Medium,0,1,2,Moderate,6,High
Agent_B,CL-1859,Client_1859,A Leading Utility Company,Kuching,QUALIFIED,3/11/2023,3,March,2023,Q1,6,Saturday,60.6,1633.06,1,Low,0,1,3,Delayed,60,Low
Agent_B,CL-1678,Client_1678,A Major Telecommunications Provider,CyberJaya,QUALIFIED,7/14/2023,7,July,2023,Q3,5,Friday,9.1,2890.09,26,Medium,0,1,3,Moderate,6,High
Agent_D,CL-2603,Client_2603,A Major Telecommunications Provider,Putrajaya,CONTACTED,12/15/2024,12,December,2024,Q4,7,Sunday,24,2245.46,19,Medium,0,1,2,Moderate,24,High
Agent_D,CL-0788,Client_788,A Government Service Provider,Kuching,QUALIFIED,5/4/2023,5,May,2023,Q2,4,Thursday,37.9,4987.91,24,High,0,1,3,Delayed,36,High
Agent_A,CL-1913,Client_1913,A Major Telecommunications Provider,Kota Kinabalu,NEW,6/17/2024,6,June,2024,Q2,1,Monday,70.8,3438.93,9,Medium,0,0,1,Delayed,66,High
Agent_A,CL-2419,Client_2419,A Government Service Provider,Seremban,CONTACTED,10/26/2023,10,October,2023,Q4,4,Thursday,27.9,3027.62,10,Medium,0,1,2,Delayed,24,High
Agent_B,CL-2868,Client_2868,A Government Service Provider,Ipoh,CONTACTED,3/26/2024,3,March,2024,Q1,2,Tuesday,55.2,2176.58,31,Medium,0,1,2,Delayed,54,High
Agent_D,CL-2679,Client_2679,A Regional Financial Institution,Ipoh,LOST,8/21/2023,8,August,2023,Q3,1,Monday,23,2752.74,23,Medium,0,0,5,Moderate,18,High
Agent_B,CL-1452,Client_1452,A Private Manufacturing Enterprise,Malaka,LOST,2/2/2024,2,February,2024,Q1,5,Friday,43.9,1010.18,17,Low,0,0,5,Delayed,42,High
Agent_A,CL-1770,Client_1770,A Regional Financial Institution,Putrajaya,NEW,2/3/2023,2,February,2023,Q1,5,Friday,44.6,1292.93,37,Low,0,0,1,Delayed,42,High
Agent_A,CL-2712,Client_2712,A Major Telecommunications Provider,Petaling Jaya,QUALIFIED,2/2/2023,2,February,2023,Q1,4,Thursday,63,4299.54,8,High,0,1,3,Delayed,60,High
Agent_B,CL-0179,Client_179,A Government Service Provider,Shah Alam,QUALIFIED,2/10/2024,2,February,2024,Q1,6,Saturday,36.4,3912.17,38,Medium,0,1,3,Delayed,36,High
Agent_B,CL-2729,Client_2729,A Private Manufacturing Enterprise,Putrajaya,QUALIFIED,12/24/2024,12,December,2024,Q4,2,Tuesday,35,2595.58,39,Medium,0,1,3,Delayed,30,High
Agent_D,CL-0381,Client_381,A Major Telecommunications Provider,Shah Alam,LOST,10/2/2023,10,October,2023,Q4,1,Monday,67.2,3599.44,1,Medium,0,0,5,Delayed,66,Low
Agent_A,CL-2878,Client_2878,A Major Telecommunications Provider,Shah Alam,CONVERTED,10/17/2024,10,October,2024,Q4,4,Thursday,12.5,3103.69,42,Medium,1,1,4,Moderate,12,High
Agent_D,CL-2164,Client_2164,A Regional Financial Institution,Subang Jaya,NEW,10/11/2023,10,October,2023,Q4,3,Wednesday,64,2425.24,29,Medium,0,0,1,Delayed,60,High
Agent_D,CL-0153,Client_153,A Major Telecommunications Provider,Alor Setar,NEW,5/31/2023,5,May,2023,Q2,3,Wednesday,58.9,1493.16,27,Low,0,0,1,Delayed,54,High
Agent_C,CL-1553,Client_1553,A Leading Utility Company,Subang Jaya,CONVERTED,7/16/2023,7,July,2023,Q3,7,Sunday,71.5,4864.96,19,High,1,1,4,Delayed,66,High
Agent_C,CL-2474,Client_2474,A Major Telecommunications Provider,Subang Jaya,CONTACTED,1/17/2023,1,January,2023,Q1,2,Tuesday,44.4,1841.47,20,Low,0,1,2,Delayed,42,High
Agent_B,CL-0515,Client_515,A Major Telecommunications Provider,Shah Alam,QUALIFIED,4/11/2023,4,April,2023,Q2,2,Tuesday,66,1523.76,N/A,Low,0,1,3,Delayed,66,High
Agent_C,CL-0846,Client_846,A Regional Financial Institution,Kuala Lumpur,CONVERTED,10/31/2024,10,October,2024,Q4,4,Thursday,16,1070.81,15,Low,1,1,4,Moderate,12,High
Agent_D,CL-0408,Client_408,A Major Telecommunications Provider,Malaka,QUALIFIED,12/13/2024,12,December,2024,Q4,5,Friday,66.7,2906.67,44,Medium,0,1,3,Delayed,66,High
Agent_C,CL-1535,Client_1535,A Leading Utility Company,Kuala Lumpur,CONTACTED,3/11/2023,3,March,2023,Q1,6,Saturday,66.4,4009.33,5,High,0,1,2,Delayed,66,Medium
Agent_A,CL-2070,Client_2070,A Government Service Provider,Klang,CONVERTED,1/1/2023,1,January,2023,Q1,7,Sunday,3.4,2537.83,35,Medium,1,1,4,Fast,0,High
Agent_D,CL-0580,Client_580,A Government Service Provider,Kota Kinabalu,CONVERTED,12/11/2024,12,December,2024,Q4,3,Wednesday,41.1,3986,16,High,1,1,4,Delayed,36,High
Agent_B,CL-2299,Client_2299,A Regional Financial Institution,Kota Kinabalu,CONTACTED,9/4/2024,9,September,2024,Q3,3,Wednesday,15.2,2540.65,44,Medium,0,1,2,Moderate,12,High
Agent_A,CL-0001,Client_001,A Regional Financial Institution,Kuala Lumpur,NEW,9/8/2023,9,September,2023,Q3,5,Friday,48,3091.53,28,Medium,0,0,1,Delayed,48,High
Agent_D,CL-1077,Client_1077,A Leading Utility Company,Malaka,CONTACTED,10/11/2024,10,October,2024,Q4,5,Friday,1.5,1068.36,22,Low,0,1,2,Fast,0,High
Agent_A,CL-2064,Client_2064,A Leading Utility Company,Klang,QUALIFIED,4/13/2024,4,April,2024,Q2,6,Saturday,18.7,4040.84,37,High,0,1,3,Moderate,18,High
Agent_A,CL-0685,Client_685,A Private Manufacturing Enterprise,Penang,CONTACTED,5/20/2024,5,May,2024,Q2,1,Monday,43.4,3994.14,29,High,0,1,2,Delayed,42,High
Agent_B,CL-0160,Client_160,A Government Service Provider,Kuching,LOST,2/14/2023,2,February,2023,Q1,2,Tuesday,53.9,1703.32,23,Low,0,0,5,Delayed,48,High
Agent_D,CL-1249,Client_1249,A Regional Financial Institution,Kuching,QUALIFIED,7/11/2024,7,July,2024,Q3,4,Thursday,70.9,2867.62,34,Medium,0,1,3,Delayed,66,High
Agent_D,CL-0459,Client_459,A Major Telecommunications Provider,Malaka,CONTACTED,7/26/2024,7,July,2024,Q3,5,Friday,19.2,1879.83,30,Low,0,1,2,Moderate,18,High
Agent_D,CL-1581,Client_1581,A Private Manufacturing Enterprise,Kota Kinabalu,QUALIFIED,11/11/2024,11,November,2024,Q4,1,Monday,54.1,4869.06,30,High,0,1,3,Delayed,54,High
Agent_D,CL-0193,Client_193,A Major Telecommunications Provider,Putrajaya,CONVERTED,3/11/2023,3,March,2023,Q1,6,Saturday,24.2,4299.33,38,High,1,1,4,Delayed,24,High
Agent_A,CL-1605,Client_1605,A Major Telecommunications Provider,Malaka,NEW,11/14/2023,11,November,2023,Q4,2,Tuesday,68.9,3613.29,19,Medium,0,0,1,Delayed,66,High
Agent_C,CL-1426,Client_1426,A Private Manufacturing Enterprise,Seremban,CONTACTED,4/19/2024,4,April,2024,Q2,5,Friday,53.3,1458.4,2,Low,0,1,2,Delayed,48,Low
Agent_B,CL-2778,Client_2778,A Regional Financial Institution,Shah Alam,LOST,5/19/2023,5,May,2023,Q2,5,Friday,31.6,1941.03,35,Low,0,0,5,Delayed,30,High
Agent_D,CL-2077,Client_2077,A Government Service Provider,Kuching,LOST,10/8/2023,10,October,2023,Q4,7,Sunday,65,1266.61,24,Low,0,0,5,Delayed,60,High
Agent_A,CL-0236,Client_236,A Leading Utility Company,CyberJaya,NEW,1/7/2023,1,January,2023,Q1,6,Saturday,17,3919.37,14,Medium,0,0,1,Moderate,12,High
